id,Job_title,Company,Category,Location,Work_type,Working_type,Salary,Experience,Skills,Study_requirement,Desc,Link,Link_img
gl37,Sales Manager B2B Bandung,PT. Casa Verde Indonesia (OT Group),B2B Sales,"Babakan Ciparay, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp7jt,1 – 3 tahun,"Pemasaran B2B, Key Account Management (KAM), Penjualan B2B",Sarjana (S1),"Champion an array of client relationship and corporate partnerships, Manage several accounts, develop and retain B2B clients, Serve as trusted point of contact for business discussions, Communicate feedback from clients to senior staff, Strengthen business targets through achievement of client and company goals, Generate sales for client accounts, Study and analyse market trends to provide inputs to the team and management, Forecast and track client account metrics, Build relationships with new B2B clients and manage productivity of the accounts team, Maintain or start business relationships with industry contacts, Collaborate with other business functions to provide excellent client advisory service, Identify opportunities to grow business relationships with existing clients, Manage, lead and train account executives to attain team goals",https://glints.com/id/opportunities/jobs/sales-manager-b2b-bandung/4abd63be-b418-45cb-8e77-ae2de216facf?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/01331d1479a89e298ad2a7fa3a5cd7f5.png;
gl38,Account Manager B2B Surabaya,PT. Casa Verde Indonesia (OT Group),B2B Sales,"Wonocolo, Surabaya, Jawa Timur, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp6jt-Rp7jt,1 – 3 tahun,"Pemasaran B2B, Key Account Management (KAM), Penjualan B2B",Sarjana (S1),"Champion an array of client relationship and corporate partnerships, Manage several accounts, develop and retain B2B clients, Serve as trusted point of contact for business discussions, Communicate feedback from clients to senior staff, Strengthen business targets through achievement of client and company goals, Generate sales for client accounts, Study and analyse market trends to provide inputs to the team and management, Forecast and track client account metrics, Build relationships with new B2B clients and manage productivity of the accounts team, Maintain or start business relationships with industry contacts, Collaborate with other business functions to provide excellent client advisory service, Identify opportunities to grow business relationships with existing clients, Manage, lead and train account executives to attain team goals",https://glints.com/id/opportunities/jobs/account-manager-b2b-surabaya/5f3d22e6-e453-4ec9-b3ac-d9a58cd3fac2?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/01331d1479a89e298ad2a7fa3a5cd7f5.png;
gl39,Web Developer (SaaS Specialist),Madebyhumans,payment gateway implementation,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,3 – 5 tahun,"JavaScript, MySQL",Sarjana (S1),"Design, develop, and deploy scalable SaaS applications., Implement user account creation and management features., Ensure secure data storage and retrieval from databases., Integrate e-commerce functionalities, including payment gateways., Collaborate with cross-functional teams to align SaaS solutions with client needs., Maintain and update existing web applications for optimal performance., Conduct thorough testing to identify and fix bugs., Provide technical support and documentation for end-users.

Requirements:, Bachelor’s degree in Computer Science, Information Technology, or related field., Proven experience in developing SaaS applications., Strong proficiency in web development languages such as HTML, CSS, JavaScript, and server-side languages like PHP, Ruby, or Python., Experience with database management systems like MySQL, MongoDB, or PostgreSQL., Knowledge of e-commerce integration and payment gateway solutions., Familiarity with cloud services (AWS, Azure, Google Cloud)., Familiarity with cron job, Excellent problem-solving skills and attention to detail., Ability to work independently and collaboratively in a team environment., Strong communication and project management skills.

Preferred:, Portfolio showcasing previous SaaS projects., Experience with AI or Machine Learning integration in web applications., Familiarity with Agile development methodologies.",https://glints.com/id/opportunities/jobs/web-developer-saas-specialist/4870cfa8-1918-4d14-b508-425c145ad953?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/915b2ba341213cf87495b7dd15ce04dd.jpg;
gl40,Motion Graphic Designer,Pt. Gawe Becik Nadhah Anugrah (genah),Adobe Illustrator,"Mantrijeron, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,3jt-Rp3,2jt",Kurang dari setahun,"Adobe Illustrator, Adobe After Effects, Adobe Premiere Pro",Diploma (D1 - D4),"Membuat konten yang berhubungan dengan visual, seperti mengembangkan video maupun grafik animasi yang bergerak., Membuat konten sesuai brief.",https://glints.com/id/opportunities/jobs/motion-graphic-designer/bfc59c0d-48f5-406b-b3d6-6fd05b326ed6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f31fd97b32b4b959d7bc5c9021c9f55e.jpg;
gl41,Advertiser,Pt. Gawe Becik Nadhah Anugrah (genah),Digital Marketing,"Mantrijeron, Yogyakarta, DI Yogyakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp5jt,Kurang dari setahun,"Digital Marketing, Desain Grafis, Penulisan Iklan",Diploma (D1 - D4),"Mengiklankan produk di Fb ads (Belajar dari 0 hingga bisa mengiklan di FB Ads didampingi mentor profesional), Membuat design gambar dan video untuk keperluan iklan, Membuat copywriting, Menentukan segmentasi pasar, Memantau dan menganalisis iklan, Mendapatkan uang saku dan bonus sesuai pencapaian., Program magang dengan jaminan kontrak kerja, Untuk karyawan luar kota Yogyakarta akan mendapatkan fasilitas mess",https://glints.com/id/opportunities/jobs/advertiser/fe1fff87-5770-4d7c-a7f2-ec3a199c8bef?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/f31fd97b32b4b959d7bc5c9021c9f55e.jpg;
gl42,SEO Specialist,EASYLEGAL,Search Engine Optimization (SEO),"Cinambo, Bandung, Jawa Barat, Indonesia",Penuh Waktu,Tidak ditampilkan,Rp2jt-Rp4jt,1 – 3 tahun,"Search Engine Optimization (SEO), Desain Web, Web Development",SMA/SMK,,https://glints.com/id/opportunities/jobs/seo-specialist/86e1b128-d01c-47de-ba0c-825850d2dac6?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/ab51620134065289234ab865e163e0a4.jpg;
gl43,Sales Intern (Creative Agency),Madebyhumans,Marketing,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Tidak ditampilkan,Sarjana (S1),,https://glints.com/id/opportunities/jobs/sales-intern-creative-agency/5a15df58-4bd5-4e72-83ae-4f1e70dfaa9a?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/915b2ba341213cf87495b7dd15ce04dd.jpg;
gl44,Sales,TPM Group,Sales Management,"Rendang, Karang Asem, Bali, Indonesia",Kontrak,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Komunikasi Pemasaran, Manajemen Penjualan, Komunikasi Perusahaan",SMA/SMK,"Mengidentifikasi dan menghubungi prospek potensial di area yang ditugaskan., Mempromosikan dan menjual produk dan layanan perusahaan kepada pelanggan potensial., Membangun dan menjaga hubungan bisnis yang baik dengan pelanggan yang ada., Mencapai target penjualan yang ditetapkan oleh perusahaan., Mengikuti perkembangan pasar dan tren industri terkait., Memberikan layanan pelanggan yang superior dan menjawab pertanyaan atau masalah pelanggan dengan cepat dan efektif., Mengumpulkan dan menyampaikan informasi pasar dan umpan balik pelanggan kepada tim manajemen.",https://glints.com/id/opportunities/jobs/sales/9707d5c8-e3e7-4c70-bb96-48cd2e629b01?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/223995bfc8f8457fae3961e68095d258.jfif;
gl45,AI Engineer (LLM & Stable Diffusion),Madebyhumans,AI & Machine Learning,"Kembangan, Jakarta Barat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,Software Development,Sarjana (S1),"Develop and integrate cutting-edge generative AI technologies into a variety of applications, often through APIs., Work with pre-trained generative AI models, adding customizations to suit specific business and creative needs​​., Engage in retrieval augmented generation, managing the integration of various services like vector databases and large language model APIs​​., Address the non-deterministic nature of generative AI, ensuring accurate and relevant outputs even when faced with varied results from the same input​​., Provide context to AI models to enhance their application in unique business scenarios​​., Ensure the reliability and accuracy of AI-driven tools in customer interactions, particularly in areas like chatbots and support systems​​.",https://glints.com/id/opportunities/jobs/ai-engineer-llm-and-stable-diffusion/c17d9e79-b742-423d-972d-291d9b410381?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/915b2ba341213cf87495b7dd15ce04dd.jpg;
gl46,Tutor Matematika,Planet Education,Teaching Mathematics,"Pedan, Klaten, Jawa Tengah, Indonesia",Paruh Waktu,Tidak ditampilkan,"Rp200rb-Rp1,6jt",Kurang dari setahun,"Kerja Tim, Modeling Matematis, Mengajar IPA SMA, Mengajar SMP, Matematika Terapan, Komunikasi Interpersonal, Mengajar Matematika, Mengajar Sekolah Dasar, Microsoft Office, Matematika",Sarjana (S1),"Niat Bekerja, S1 Pendidikan Matematika atau jurusan  yang relevan, Mampu membaca Al-Qur'an, Mahasiswa /i dipersilakan mendaftar, Mampu melaksanakan tutor privat, Mampu berkomunikasi dengan baik, Mampu bekerjasama secara individu & tim, Siap berkontribusi dan berkembang, Bersedia menjalani kontrak minimal 2 semester, Penempatan : domisili Klaten, Solo, Sukoharjo, Sleman, Yogyakarta",https://glints.com/id/opportunities/jobs/tutor-matematika/76d39f6d-aeb9-4d77-ba4a-5818774ea177?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/31677ba9f5681fbd1a21832dd3f0a2c2.jpeg;
gl47,Tutor Fisika/Biologi/Kimia,Planet Education,Teaching Mathematics,"Klaten Selatan, Klaten, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp200rb-Rp1,5jt",Kurang dari setahun,"Kerja Tim, Mengajar IPA SMA, Mengajar SMP, Komunikasi Interpersonal, Mengajar Matematika, Mengajar Sekolah Dasar",Sarjana (S1),"Niat Bekerja, S1 pendidikan Fisika/Pendidikan Biologi/Pendidikan Kimia/ Pendidikan IPA atau jurusan yang relevan, Mampu membaca Al-Qur'an, Mahasiswa /i dipersilakan mendaftar, Mampu melaksanakan tutor privat di rumah siswa, Mampu berkomunikasi dengan baik, Mampu bekerjasama secara individu & tim, Siap berkontribusi dan berkembang, Memiliki kendaraan bermotor, Bersedia menjalani kontrak minimal  2 semester, Domisili Klaten, Sleman, Solo",https://glints.com/id/opportunities/jobs/tutor-fisika-biologi-kimia/08e2ca2b-0231-476b-a484-e04848d2bff5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/31677ba9f5681fbd1a21832dd3f0a2c2.jpeg;
gl48,Tutor Bahasa Inggris,Planet Education,Language Teaching,"Klaten Selatan, Klaten, Jawa Tengah, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp200rb-Rp1,5jt",Kurang dari setahun,"Kerja Tim, Mengajar Bahasa, Bahasa Inggris, Bahasa Arab, Mengajar SMP, Berbicara di Depan Umum, Mengajar Sekolah Dasar, Keterampilan Komunikasi",Sarjana (S1),"Niat Bekerja, S1 pendidikan Bahasa Inggris atau jurusan yang relevan, Mampu membaca Al-Qur'an, Mahasiswa /i dipersilakan mendaftar, Mampu melaksanakan tutor privat di rumah siswa, Mampu berkomunikasi dengan baik, Mampu bekerjasama secara individu & tim, Siap berkontribusi dan berkembang, Memiliki kendaraan bermotor, Bersedia menjalani kontrak minimal 2 semester, Penempatan : Pedan dan Klaten Selatan, Khusus partime ( domisili Klaten, Solo, Sukoharjo)",https://glints.com/id/opportunities/jobs/tutor-bahasa-inggris/5564996f-a34a-4d1c-baa6-e44f30c6ea88?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/31677ba9f5681fbd1a21832dd3f0a2c2.jpeg;
gl49,Tutor Tahfiz/Bahasa Arab,Planet Education,Teaching,"Klaten Selatan, Klaten, Jawa Tengah, Indonesia",Paruh Waktu,Tidak ditampilkan,"Rp200rb-Rp1,5jt",1 – 3 tahun,"Mengajar Taman Kanak-kanak, Bahasa Arab, Membaca Al-Qur'an dengan Lancar, Pengajaran, Mengajar Sekolah Dasar",SMA/SMK,,https://glints.com/id/opportunities/jobs/tutor-tahfiz-bahasa-arab/2cc24777-fdf1-41d4-a8e8-b7addde43b41?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/31677ba9f5681fbd1a21832dd3f0a2c2.jpeg;
gl50,Cook in Nusa Lembonga - Bali,Isla Indah Retreat,Cook,"Klungkung, Klungkung, Bali, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp3,5jt-Rp5jt",1 – 3 tahun,"Memasak, Kerja Tim, Manajemen Restoran",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/cook-in-nusa-lembonga-bali/fb53b1aa-936a-4156-942c-35af6614dbb5?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/b439a676b0d08c14f9b79b7acbacae91.jpg;
gl51,Staff Telemarketing,PT DIKA BALI,TELEMARKETING OFFICER,"Setiabudi, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,"Rp2,5jt",1 – 3 tahun,Tidak ditampilkan,SMA/SMK,,https://glints.com/id/opportunities/jobs/staff-telemarketing/2e717125-3866-4ffd-b5a9-f4b865c34c2c?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/33da4958648fc981dfa8d749e1c7883e.png;
gl52,Business Development,Kulina,Interpersonal Communication,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Manajemen Penjualan, Komunikasi Interpersonal, Akuisisi Klien",Sarjana (S1),"Identify and research potential clients, Establish, develop and maintain positive business relationships to ensure future sales opportunities, Track and report on the status of proposal components, Perform on sales pitch meeting to offer Kulina product and assess potential clients needs, Explore any strategic sales initiative to successfully achieve the target, Achieve growth and hit sales targets successfully., Working with related teams to ensure clients' needs are fulfilled.",https://glints.com/id/opportunities/jobs/business-development/d7875da7-9843-4710-a938-eed0c91edf35?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/5f458be66ccc2d791909fd31e622112a.jpg;
gl53,Host Live Streaming,Elly Clothing,Content Marketing,"Tambora, Jakarta Barat, DKI Jakarta, Indonesia",Harian,Tidak ditampilkan,"Rp3jt-Rp3,5jt",1 – 3 tahun,"Pembuatan Konten, Manajemen Konten, Pemasaran Konten",SMA/SMK,,https://glints.com/id/opportunities/jobs/host-live-streaming/89a33714-6f39-4a75-8a74-a97cc87d12c0?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/daa653916a697141378a3962ae8918bc.png;
gl54,Teknisi Elektromedik (Atem),Omnifit,Product Design,"Cakung, Jakarta Timur, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Kesehatan, Perangkat Medis, Desain Produk",Diploma (D1 - D4),,https://glints.com/id/opportunities/jobs/teknisi-elektromedik-atem/873b4a31-f3b9-479c-9d35-857b1d940369?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/726ca3c7379f905686f1e38033e6c44c.png;
gl55,Android Developer Intern,Omnifit,Mobile App Development,"Cakung, Jakarta Timur, DKI Jakarta, Indonesia",Magang,Tidak ditampilkan,Tidak ditampilkan,Kurang dari setahun,"Pengembangan Aplikasi Mobile, Pengembangan Android, Cloud Computing",Sarjana (S1),,https://glints.com/id/opportunities/jobs/android-developer-intern/c209a59d-5bf1-4b9c-9363-6c3d628541ff?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/726ca3c7379f905686f1e38033e6c44c.png;
gl56,Shopee Host Livestreamer,PT. OAKM TECH INDONESIA,Sales and Marketing,"Cikarang Selatan, Bekasi, Jawa Barat, Indonesia",Kontrak,Tidak ditampilkan,Rp3jt-Rp4jt,Kurang dari setahun,"Pelayanan Pelanggan, Pemasaran Online, Kerja Tim, Bahasa Inggris, Penjualan dan Pemasaran, Berbicara di Depan Umum, Penulisan Iklan",SMA/SMK,"Menghadirkan siaran langsung yang menarik dan menghibur kepada audiens., Berinteraksi secara aktif dengan audiens melalui chat dan komentar., Menyampaikan konten dengan jelas dan memikat menggunakan kemampuan berbicara yang baik., Memahami tren dan topik yang sedang populer untuk menarik minat audiens., Memastikan kelancaran teknis selama siaran langsung., Mempromosikan dan memperkenalkan produk atau layanan perusahaan kepada audiens.",https://glints.com/id/opportunities/jobs/shopee-host-livestreamer/76656ea5-f47b-483a-ba2a-4c065a947866?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/0b2fc6b5f23f05ff1c97a0c085fcaf70.jpg;
gl57,Sales Management Program,PT Salesworks Group Indonesia,Leadership Development,"Tanah Abang, Jakarta Pusat, DKI Jakarta, Indonesia",Penuh Waktu,Tidak ditampilkan,Tidak ditampilkan,1 – 3 tahun,"Pengembangan Kepemimpinan, Kerja Tim, Penjualan dan Pemasaran, Kemampuan Komunikasi, Manajemen Penjualan, Keterampilan Presentasi",Sarjana (S1),,https://glints.com/id/opportunities/jobs/sales-management-program/dc8fe9b6-1d07-4024-ba56-a7a7ded39b4e?utm_referrer=explore,https://images.glints.com/unsafe/glints-dashboard.s3.amazonaws.com/company-logo/35c7491ccac009170f9aad00493db45e.png;
